seed,round,seat,level,gold,unit_id,definition,star,on_board,column,row,bench
1,17,1,6,81,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,17,1,6,81,135,wc_u_orc_rogue,1,1,0,2,-1
1,17,1,6,81,158,wc_u_elf_priest,2,0,-1,-1,1
1,17,1,6,81,176,wc_u_human_warrior,1,1,7,3,-1
1,17,1,6,81,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,17,1,6,81,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,17,1,6,81,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,17,1,6,81,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,17,2,6,83,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,17,2,6,83,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,17,2,6,83,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,17,2,6,83,49,wc_u_human_priest,2,1,5,2,-1
1,17,2,6,83,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,17,2,6,83,109,wc_u_human_guardian,1,1,2,3,-1
1,17,2,6,83,170,wc_u_orc_guardian,1,0,-1,-1,5
1,17,2,6,83,188,wc_u_halfling_warrior,2,1,3,2,-1
1,17,2,6,83,198,wc_u_elf_ranger,2,1,3,1,-1
1,17,2,6,83,211,wc_u_orc_warrior,2,1,4,3,-1
1,17,2,6,83,234,wc_u_human_priest,1,0,-1,-1,7
1,17,2,6,83,241,wc_u_human_warrior,1,0,-1,-1,1
1,17,2,6,83,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,17,2,6,83,249,wc_u_orc_warrior,1,0,-1,-1,6
1,17,3,6,86,4,wc_u_dwarf_warrior,1,1,1,3,-1
1,17,3,6,86,12,wc_u_orc_warrior,1,1,4,3,-1
1,17,3,6,86,20,wc_u_halfling_warrior,2,1,5,3,-1
1,17,3,6,86,30,wc_u_halfling_mage,1,0,-1,-1,0
1,17,3,6,86,39,wc_u_dwarf_ranger,1,0,-1,-1,1
1,17,3,6,86,59,wc_u_halfling_ranger,1,0,-1,-1,3
1,17,3,6,86,77,wc_u_human_warrior,1,1,3,2,-1
1,17,3,6,86,96,wc_u_human_guardian,1,0,-1,-1,4
1,17,3,6,86,101,wc_u_dwarf_guardian,2,1,3,3,-1
1,17,3,6,86,104,wc_u_dragonkin_ranger,1,0,-1,-1,5
1,17,3,6,86,110,wc_u_orc_rogue,1,1,2,3,-1
1,17,3,6,86,124,wc_u_human_mage,1,0,-1,-1,6
1,17,3,6,86,171,wc_u_elf_priest,2,0,-1,-1,2
1,17,3,6,86,209,wc_u_halfling_rogue,1,0,-1,-1,7
1,17,4,6,86,13,wc_u_orc_rogue,1,1,2,0,-1
1,17,4,6,86,21,wc_u_halfling_ranger,2,1,3,0,-1
1,17,4,6,86,31,wc_u_dwarf_priest,2,1,4,2,-1
1,17,4,6,86,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,17,4,6,86,50,wc_u_elf_ranger,1,0,-1,-1,2
1,17,4,6,86,60,wc_u_halfling_mage,2,1,3,1,-1
1,17,4,6,86,64,wc_u_elf_priest,1,0,-1,-1,3
1,17,4,6,86,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,17,4,6,86,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,17,4,6,86,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,17,4,6,86,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,17,4,6,86,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,17,4,6,86,251,wc_u_orc_guardian,1,1,0,3,-1
1,17,4,6,86,253,wc_u_halfling_mage,1,0,-1,-1,0
1,17,5,6,69,22,wc_u_halfling_warrior,2,1,3,3,-1
1,17,5,6,69,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,17,5,6,69,41,wc_u_orc_guardian,2,1,1,3,-1
1,17,5,6,69,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,17,5,6,69,82,wc_u_orc_warrior,2,1,2,3,-1
1,17,5,6,69,140,wc_u_halfling_warrior,2,1,4,3,-1
1,17,5,6,69,164,wc_u_halfling_ranger,2,1,2,0,-1
1,17,5,6,69,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,17,5,6,69,258,wc_u_elf_ranger,1,0,-1,-1,2
1,17,5,6,69,272,wc_u_elf_priest,1,0,-1,-1,1
1,17,5,6,69,273,wc_u_elf_ranger,1,0,-1,-1,7
1,17,5,6,69,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,17,5,6,69,275,wc_u_human_guardian,1,0,-1,-1,5
1,17,5,6,69,277,wc_u_orc_rogue,1,0,-1,-1,6
1,17,6,6,90,7,wc_u_human_guardian,2,1,3,3,-1
1,17,6,6,90,23,wc_u_halfling_warrior,2,1,3,2,-1
1,17,6,6,90,42,wc_u_orc_warrior,1,0,-1,-1,6
1,17,6,6,90,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,17,6,6,90,61,wc_u_halfling_mage,2,1,2,1,-1
1,17,6,6,90,74,wc_u_halfling_ranger,2,1,2,0,-1
1,17,6,6,90,98,wc_u_human_priest,2,0,-1,-1,3
1,17,6,6,90,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,17,6,6,90,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,17,6,6,90,132,wc_u_elf_ranger,1,0,-1,-1,0
1,17,6,6,90,178,wc_u_human_warrior,1,1,3,1,-1
1,17,6,6,90,220,wc_u_orc_guardian,1,0,-1,-1,2
1,17,6,6,90,235,wc_u_orc_rogue,1,0,-1,-1,7
1,17,6,6,90,266,wc_u_human_mage,1,0,-1,-1,4
1,17,7,6,67,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,17,7,6,67,16,wc_u_orc_rogue,2,1,2,3,-1
1,17,7,6,67,24,wc_u_halfling_warrior,3,1,1,3,-1
1,17,7,6,67,35,wc_u_human_priest,2,0,-1,-1,0
1,17,7,6,67,43,wc_u_human_guardian,2,1,4,3,-1
1,17,7,6,67,113,wc_u_orc_guardian,2,1,3,2,-1
1,17,7,6,67,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,17,7,6,67,125,wc_u_elf_ranger,2,1,3,0,-1
1,17,7,6,67,196,wc_u_dwarf_priest,2,0,-1,-1,2
1,17,7,6,67,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,17,7,6,67,267,wc_u_orc_mage,1,0,-1,-1,3
1,17,7,6,67,268,wc_u_elf_rogue,1,0,-1,-1,4
1,17,7,6,67,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,17,7,6,67,279,wc_u_orc_guardian,1,0,-1,-1,5
1,18,0,6,80,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,18,0,6,80,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,18,0,6,80,27,wc_u_human_priest,1,0,-1,-1,0
1,18,0,6,80,36,wc_u_human_guardian,2,1,4,3,-1
1,18,0,6,80,52,wc_u_halfling_warrior,2,1,3,2,-1
1,18,0,6,80,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,18,0,6,80,70,wc_u_orc_warrior,2,1,3,3,-1
1,18,0,6,80,127,wc_u_halfling_rogue,2,1,5,3,-1
1,18,0,6,80,181,wc_u_elf_ranger,2,1,3,0,-1
1,18,0,6,80,200,wc_u_orc_warrior,1,0,-1,-1,5
1,18,0,6,80,222,wc_u_halfling_warrior,2,1,2,3,-1
1,18,0,6,80,243,wc_u_human_priest,1,0,-1,-1,1
1,18,0,6,80,245,wc_u_human_mage,1,0,-1,-1,7
1,18,0,6,80,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,18,1,6,89,2,wc_u_halfling_warrior,2,1,3,3,-1
1,18,1,6,89,10,wc_u_halfling_rogue,1,0,-1,-1,0
1,18,1,6,89,18,wc_u_elf_ranger,2,1,4,1,-1
1,18,1,6,89,37,wc_u_elf_rogue,1,1,3,2,-1
1,18,1,6,89,53,wc_u_halfling_ranger,1,0,-1,-1,2
1,18,1,6,89,63,wc_u_human_priest,2,0,-1,-1,3
1,18,1,6,89,115,wc_u_dwarf_guardian,2,1,4,3,-1
1,18,1,6,89,135,wc_u_orc_rogue,1,1,0,2,-1
1,18,1,6,89,158,wc_u_elf_priest,2,0,-1,-1,1
1,18,1,6,89,176,wc_u_human_warrior,1,1,7,3,-1
1,18,1,6,89,197,wc_u_dwarf_guardian,1,0,-1,-1,4
1,18,1,6,89,201,wc_u_halfling_warrior,1,0,-1,-1,5
1,18,1,6,89,207,wc_u_dwarf_priest,1,0,-1,-1,6
1,18,1,6,89,213,wc_u_dwarf_ranger,1,0,-1,-1,7
1,18,2,6,91,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,18,2,6,91,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,18,2,6,91,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,18,2,6,91,49,wc_u_human_priest,2,1,5,2,-1
1,18,2,6,91,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,18,2,6,91,109,wc_u_human_guardian,1,1,2,3,-1
1,18,2,6,91,170,wc_u_orc_guardian,1,0,-1,-1,5
1,18,2,6,91,188,wc_u_halfling_warrior,2,1,3,2,-1
1,18,2,6,91,198,wc_u_elf_ranger,2,1,3,1,-1
1,18,2,6,91,211,wc_u_orc_warrior,2,1,4,3,-1
1,18,2,6,91,234,wc_u_human_priest,1,0,-1,-1,7
1,18,2,6,91,241,wc_u_human_warrior,1,0,-1,-1,1
1,18,2,6,91,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,18,2,6,91,249,wc_u_orc_warrior,1,0,-1,-1,6
1,18,4,6,95,13,wc_u_orc_rogue,1,1,2,0,-1
1,18,4,6,95,21,wc_u_halfling_ranger,2,1,3,0,-1
1,18,4,6,95,31,wc_u_dwarf_priest,2,1,4,2,-1
1,18,4,6,95,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,18,4,6,95,50,wc_u_elf_ranger,1,0,-1,-1,2
1,18,4,6,95,60,wc_u_halfling_mage,2,1,3,1,-1
1,18,4,6,95,64,wc_u_elf_priest,1,0,-1,-1,3
1,18,4,6,95,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,18,4,6,95,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,18,4,6,95,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,18,4,6,95,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,18,4,6,95,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,18,4,6,95,251,wc_u_orc_guardian,1,1,0,3,-1
1,18,4,6,95,253,wc_u_halfling_mage,1,0,-1,-1,0
1,18,5,6,77,22,wc_u_halfling_warrior,2,1,3,3,-1
1,18,5,6,77,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,18,5,6,77,41,wc_u_orc_guardian,2,1,1,3,-1
1,18,5,6,77,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,18,5,6,77,82,wc_u_orc_warrior,2,1,2,3,-1
1,18,5,6,77,140,wc_u_halfling_warrior,2,1,4,3,-1
1,18,5,6,77,164,wc_u_halfling_ranger,2,1,2,0,-1
1,18,5,6,77,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,18,5,6,77,258,wc_u_elf_ranger,1,0,-1,-1,2
1,18,5,6,77,272,wc_u_elf_priest,1,0,-1,-1,1
1,18,5,6,77,273,wc_u_elf_ranger,1,0,-1,-1,7
1,18,5,6,77,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,18,5,6,77,275,wc_u_human_guardian,1,0,-1,-1,5
1,18,5,6,77,277,wc_u_orc_rogue,1,0,-1,-1,6
1,18,6,6,99,7,wc_u_human_guardian,2,1,3,3,-1
1,18,6,6,99,23,wc_u_halfling_warrior,2,1,3,2,-1
1,18,6,6,99,42,wc_u_orc_warrior,1,0,-1,-1,6
1,18,6,6,99,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,18,6,6,99,61,wc_u_halfling_mage,2,1,2,1,-1
1,18,6,6,99,74,wc_u_halfling_ranger,2,1,2,0,-1
1,18,6,6,99,98,wc_u_human_priest,2,0,-1,-1,3
1,18,6,6,99,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,18,6,6,99,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,18,6,6,99,132,wc_u_elf_ranger,1,0,-1,-1,0
1,18,6,6,99,178,wc_u_human_warrior,1,1,3,1,-1
1,18,6,6,99,220,wc_u_orc_guardian,1,0,-1,-1,2
1,18,6,6,99,235,wc_u_orc_rogue,1,0,-1,-1,7
1,18,6,6,99,266,wc_u_human_mage,1,0,-1,-1,4
1,18,7,6,76,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,18,7,6,76,16,wc_u_orc_rogue,2,1,2,3,-1
1,18,7,6,76,24,wc_u_halfling_warrior,3,1,1,3,-1
1,18,7,6,76,35,wc_u_human_priest,2,0,-1,-1,0
1,18,7,6,76,43,wc_u_human_guardian,2,1,4,3,-1
1,18,7,6,76,113,wc_u_orc_guardian,2,1,3,2,-1
1,18,7,6,76,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,18,7,6,76,125,wc_u_elf_ranger,2,1,3,0,-1
1,18,7,6,76,196,wc_u_dwarf_priest,2,0,-1,-1,2
1,18,7,6,76,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,18,7,6,76,267,wc_u_orc_mage,1,0,-1,-1,3
1,18,7,6,76,268,wc_u_elf_rogue,1,0,-1,-1,4
1,18,7,6,76,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,18,7,6,76,279,wc_u_orc_guardian,1,0,-1,-1,5
1,19,0,6,89,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,19,0,6,89,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,19,0,6,89,27,wc_u_human_priest,1,0,-1,-1,0
1,19,0,6,89,36,wc_u_human_guardian,2,1,4,3,-1
1,19,0,6,89,52,wc_u_halfling_warrior,2,1,3,2,-1
1,19,0,6,89,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,19,0,6,89,70,wc_u_orc_warrior,2,1,3,3,-1
1,19,0,6,89,127,wc_u_halfling_rogue,2,1,5,3,-1
1,19,0,6,89,181,wc_u_elf_ranger,2,1,3,0,-1
1,19,0,6,89,200,wc_u_orc_warrior,1,0,-1,-1,5
1,19,0,6,89,222,wc_u_halfling_warrior,2,1,2,3,-1
1,19,0,6,89,243,wc_u_human_priest,1,0,-1,-1,1
1,19,0,6,89,245,wc_u_human_mage,1,0,-1,-1,7
1,19,0,6,89,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,19,2,6,99,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,19,2,6,99,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,19,2,6,99,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,19,2,6,99,49,wc_u_human_priest,2,1,5,2,-1
1,19,2,6,99,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,19,2,6,99,109,wc_u_human_guardian,1,1,2,3,-1
1,19,2,6,99,170,wc_u_orc_guardian,1,0,-1,-1,5
1,19,2,6,99,188,wc_u_halfling_warrior,2,1,3,2,-1
1,19,2,6,99,198,wc_u_elf_ranger,2,1,3,1,-1
1,19,2,6,99,211,wc_u_orc_warrior,2,1,4,3,-1
1,19,2,6,99,234,wc_u_human_priest,1,0,-1,-1,7
1,19,2,6,99,241,wc_u_human_warrior,1,0,-1,-1,1
1,19,2,6,99,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,19,2,6,99,249,wc_u_orc_warrior,1,0,-1,-1,6
1,19,4,6,103,13,wc_u_orc_rogue,1,1,2,0,-1
1,19,4,6,103,21,wc_u_halfling_ranger,2,1,3,0,-1
1,19,4,6,103,31,wc_u_dwarf_priest,2,1,4,2,-1
1,19,4,6,103,40,wc_u_dwarf_ranger,1,0,-1,-1,4
1,19,4,6,103,50,wc_u_elf_ranger,1,0,-1,-1,2
1,19,4,6,103,60,wc_u_halfling_mage,2,1,3,1,-1
1,19,4,6,103,64,wc_u_elf_priest,1,0,-1,-1,3
1,19,4,6,103,78,wc_u_dwarf_guardian,1,1,3,3,-1
1,19,4,6,103,102,wc_u_halfling_ranger,1,0,-1,-1,5
1,19,4,6,103,106,wc_u_dragonkin_priest,1,0,-1,-1,7
1,19,4,6,103,183,wc_u_halfling_warrior,1,0,-1,-1,1
1,19,4,6,103,185,wc_u_halfling_ranger,1,0,-1,-1,6
1,19,4,6,103,251,wc_u_orc_guardian,1,1,0,3,-1
1,19,4,6,103,253,wc_u_halfling_mage,1,0,-1,-1,0
1,19,5,6,86,22,wc_u_halfling_warrior,2,1,3,3,-1
1,19,5,6,86,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,19,5,6,86,41,wc_u_orc_guardian,2,1,1,3,-1
1,19,5,6,86,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,19,5,6,86,82,wc_u_orc_warrior,2,1,2,3,-1
1,19,5,6,86,140,wc_u_halfling_warrior,2,1,4,3,-1
1,19,5,6,86,164,wc_u_halfling_ranger,2,1,2,0,-1
1,19,5,6,86,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,19,5,6,86,258,wc_u_elf_ranger,1,0,-1,-1,2
1,19,5,6,86,272,wc_u_elf_priest,1,0,-1,-1,1
1,19,5,6,86,273,wc_u_elf_ranger,1,0,-1,-1,7
1,19,5,6,86,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,19,5,6,86,275,wc_u_human_guardian,1,0,-1,-1,5
1,19,5,6,86,277,wc_u_orc_rogue,1,0,-1,-1,6
1,19,6,6,108,7,wc_u_human_guardian,2,1,3,3,-1
1,19,6,6,108,23,wc_u_halfling_warrior,2,1,3,2,-1
1,19,6,6,108,42,wc_u_orc_warrior,1,0,-1,-1,6
1,19,6,6,108,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,19,6,6,108,61,wc_u_halfling_mage,2,1,2,1,-1
1,19,6,6,108,74,wc_u_halfling_ranger,2,1,2,0,-1
1,19,6,6,108,98,wc_u_human_priest,2,0,-1,-1,3
1,19,6,6,108,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,19,6,6,108,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,19,6,6,108,132,wc_u_elf_ranger,1,0,-1,-1,0
1,19,6,6,108,178,wc_u_human_warrior,1,1,3,1,-1
1,19,6,6,108,220,wc_u_orc_guardian,1,0,-1,-1,2
1,19,6,6,108,235,wc_u_orc_rogue,1,0,-1,-1,7
1,19,6,6,108,266,wc_u_human_mage,1,0,-1,-1,4
1,19,7,6,85,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,19,7,6,85,16,wc_u_orc_rogue,2,1,2,3,-1
1,19,7,6,85,24,wc_u_halfling_warrior,3,1,1,3,-1
1,19,7,6,85,35,wc_u_human_priest,2,0,-1,-1,0
1,19,7,6,85,43,wc_u_human_guardian,2,1,4,3,-1
1,19,7,6,85,113,wc_u_orc_guardian,2,1,3,2,-1
1,19,7,6,85,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,19,7,6,85,125,wc_u_elf_ranger,2,1,3,0,-1
1,19,7,6,85,196,wc_u_dwarf_priest,2,0,-1,-1,2
1,19,7,6,85,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,19,7,6,85,267,wc_u_orc_mage,1,0,-1,-1,3
1,19,7,6,85,268,wc_u_elf_rogue,1,0,-1,-1,4
1,19,7,6,85,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,19,7,6,85,279,wc_u_orc_guardian,1,0,-1,-1,5
1,20,0,6,98,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,20,0,6,98,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,20,0,6,98,27,wc_u_human_priest,1,0,-1,-1,0
1,20,0,6,98,36,wc_u_human_guardian,2,1,4,3,-1
1,20,0,6,98,52,wc_u_halfling_warrior,2,1,3,2,-1
1,20,0,6,98,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,20,0,6,98,70,wc_u_orc_warrior,2,1,3,3,-1
1,20,0,6,98,127,wc_u_halfling_rogue,2,1,5,3,-1
1,20,0,6,98,181,wc_u_elf_ranger,2,1,3,0,-1
1,20,0,6,98,200,wc_u_orc_warrior,1,0,-1,-1,5
1,20,0,6,98,222,wc_u_halfling_warrior,2,1,2,3,-1
1,20,0,6,98,243,wc_u_human_priest,1,0,-1,-1,1
1,20,0,6,98,245,wc_u_human_mage,1,0,-1,-1,7
1,20,0,6,98,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,20,2,6,107,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,20,2,6,107,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,20,2,6,107,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,20,2,6,107,49,wc_u_human_priest,2,1,5,2,-1
1,20,2,6,107,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,20,2,6,107,109,wc_u_human_guardian,1,1,2,3,-1
1,20,2,6,107,170,wc_u_orc_guardian,1,0,-1,-1,5
1,20,2,6,107,188,wc_u_halfling_warrior,2,1,3,2,-1
1,20,2,6,107,198,wc_u_elf_ranger,2,1,3,1,-1
1,20,2,6,107,211,wc_u_orc_warrior,2,1,4,3,-1
1,20,2,6,107,234,wc_u_human_priest,1,0,-1,-1,7
1,20,2,6,107,241,wc_u_human_warrior,1,0,-1,-1,1
1,20,2,6,107,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,20,2,6,107,249,wc_u_orc_warrior,1,0,-1,-1,6
1,20,5,6,95,22,wc_u_halfling_warrior,2,1,3,3,-1
1,20,5,6,95,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,20,5,6,95,41,wc_u_orc_guardian,2,1,1,3,-1
1,20,5,6,95,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,20,5,6,95,82,wc_u_orc_warrior,2,1,2,3,-1
1,20,5,6,95,140,wc_u_halfling_warrior,2,1,4,3,-1
1,20,5,6,95,164,wc_u_halfling_ranger,2,1,2,0,-1
1,20,5,6,95,212,wc_u_dwarf_warrior,1,0,-1,-1,0
1,20,5,6,95,258,wc_u_elf_ranger,1,0,-1,-1,2
1,20,5,6,95,272,wc_u_elf_priest,1,0,-1,-1,1
1,20,5,6,95,273,wc_u_elf_ranger,1,0,-1,-1,7
1,20,5,6,95,274,wc_u_dwarf_warrior,1,0,-1,-1,3
1,20,5,6,95,275,wc_u_human_guardian,1,0,-1,-1,5
1,20,5,6,95,277,wc_u_orc_rogue,1,0,-1,-1,6
1,20,6,6,116,7,wc_u_human_guardian,2,1,3,3,-1
1,20,6,6,116,23,wc_u_halfling_warrior,2,1,2,3,-1
1,20,6,6,116,42,wc_u_orc_warrior,1,0,-1,-1,6
1,20,6,6,116,47,wc_u_dwarf_ranger,1,0,-1,-1,1
1,20,6,6,116,61,wc_u_halfling_mage,2,1,2,1,-1
1,20,6,6,116,74,wc_u_halfling_ranger,2,1,2,0,-1
1,20,6,6,116,98,wc_u_human_priest,2,0,-1,-1,3
1,20,6,6,116,112,wc_u_dwarf_guardian,1,1,4,3,-1
1,20,6,6,116,122,wc_u_halfling_warrior,1,0,-1,-1,5
1,20,6,6,116,132,wc_u_elf_ranger,1,0,-1,-1,0
1,20,6,6,116,178,wc_u_human_warrior,1,1,4,1,-1
1,20,6,6,116,220,wc_u_orc_guardian,1,0,-1,-1,2
1,20,6,6,116,235,wc_u_orc_rogue,1,0,-1,-1,7
1,20,6,6,116,266,wc_u_human_mage,1,0,-1,-1,4
1,20,7,6,94,8,wc_u_dwarf_guardian,2,1,3,3,-1
1,20,7,6,94,16,wc_u_orc_rogue,2,1,2,3,-1
1,20,7,6,94,24,wc_u_halfling_warrior,3,1,1,3,-1
1,20,7,6,94,35,wc_u_human_priest,2,0,-1,-1,0
1,20,7,6,94,43,wc_u_human_guardian,2,1,4,3,-1
1,20,7,6,94,113,wc_u_orc_guardian,2,1,3,2,-1
1,20,7,6,94,118,wc_u_halfling_ranger,2,0,-1,-1,1
1,20,7,6,94,125,wc_u_elf_ranger,2,1,3,0,-1
1,20,7,6,94,196,wc_u_dwarf_priest,2,0,-1,-1,2
1,20,7,6,94,237,wc_u_halfling_ranger,1,0,-1,-1,7
1,20,7,6,94,267,wc_u_orc_mage,1,0,-1,-1,3
1,20,7,6,94,268,wc_u_elf_rogue,1,0,-1,-1,4
1,20,7,6,94,270,wc_u_dragonkin_guardian,1,0,-1,-1,6
1,20,7,6,94,279,wc_u_orc_guardian,1,0,-1,-1,5
1,21,0,6,108,1,wc_u_dwarf_guardian,1,0,-1,-1,4
1,21,0,6,108,9,wc_u_halfling_ranger,2,0,-1,-1,6
1,21,0,6,108,27,wc_u_human_priest,1,0,-1,-1,0
1,21,0,6,108,36,wc_u_human_guardian,2,1,4,3,-1
1,21,0,6,108,52,wc_u_halfling_warrior,2,1,3,2,-1
1,21,0,6,108,66,wc_u_halfling_ranger,1,0,-1,-1,3
1,21,0,6,108,70,wc_u_orc_warrior,2,1,3,3,-1
1,21,0,6,108,127,wc_u_halfling_rogue,2,1,5,3,-1
1,21,0,6,108,181,wc_u_elf_ranger,2,1,3,0,-1
1,21,0,6,108,200,wc_u_orc_warrior,1,0,-1,-1,5
1,21,0,6,108,222,wc_u_halfling_warrior,2,1,2,3,-1
1,21,0,6,108,243,wc_u_human_priest,1,0,-1,-1,1
1,21,0,6,108,245,wc_u_human_mage,1,0,-1,-1,7
1,21,0,6,108,255,wc_u_dwarf_warrior,1,0,-1,-1,2
1,21,2,6,117,3,wc_u_dwarf_guardian,2,1,3,3,-1
1,21,2,6,117,29,wc_u_halfling_ranger,2,0,-1,-1,0
1,21,2,6,117,44,wc_u_dwarf_priest,1,0,-1,-1,2
1,21,2,6,117,49,wc_u_human_priest,2,1,5,2,-1
1,21,2,6,117,58,wc_u_halfling_warrior,2,0,-1,-1,3
1,21,2,6,117,109,wc_u_human_guardian,1,1,2,3,-1
1,21,2,6,117,170,wc_u_orc_guardian,1,0,-1,-1,5
1,21,2,6,117,188,wc_u_halfling_warrior,2,1,3,2,-1
1,21,2,6,117,198,wc_u_elf_ranger,2,1,3,1,-1
1,21,2,6,117,211,wc_u_orc_warrior,2,1,4,3,-1
1,21,2,6,117,234,wc_u_human_priest,1,0,-1,-1,7
1,21,2,6,117,241,wc_u_human_warrior,1,0,-1,-1,1
1,21,2,6,117,242,wc_u_dwarf_ranger,1,0,-1,-1,4
1,21,2,6,117,249,wc_u_orc_warrior,1,0,-1,-1,6
1,21,5,6,101,22,wc_u_halfling_warrior,2,0,-1,-1,0
1,21,5,6,101,32,wc_u_halfling_ranger,2,0,-1,-1,4
1,21,5,6,101,41,wc_u_orc_guardian,2,1,1,3,-1
1,21,5,6,101,73,wc_u_dwarf_guardian,2,1,5,3,-1
1,21,5,6,101,82,wc_u_orc_warrior,2,1,2,3,-1
1,21,5,6,101,140,wc_u_halfling_warrior,2,1,4,3,-1
1,21,5,6,101,164,wc_u_halfling_ranger,2,1,2,0,-1
1,21,5,6,101,212,wc_u_dwarf_warrior,2,1,3,3,-1
1,21,5,6,101,258,wc_u_elf_ranger,1,0,-1,-1,2
1,21,5,6,101,272,wc_u_elf_priest,1,0,-1,-1,1
1,21,5,6,101,273,wc_u_elf_ranger,1,0,-1,-1,7
1,21,5,6,101,275,wc_u_human_guardian,1,0,-1,-1,5
1,21,5,6,101,277,wc_u_orc_rogue,1,0,-1,-1,6
1,21,5,6,101,281,wc_u_dragonkin_priest,1,0,-1,-1,3
1,21,6,6,126,7,wc_u_human_guardian,2,1,3,3,-1
1,21,6,6,126,23,wc_u_halfling_warrior,2,1,2,3,-1
