fight,subject,pressure,star,seed,subject_side,side,formation,instance,unit_id,cost,copies,purchase_gold,local_col,local_row,combat_col,combat_row,initiative,max_health,basic_damage,armor,resistance,basic_bonus_bp,skill_bonus_bp,all_bonus_bp,rate_bonus_bp,support_bonus_bp,movement_bonus_bp
13,Neris_Mage4,Warrior4_frontline,2,3301,0,0,Neris_Mage4,27262978,wc_u_dwarf_guardian,1,3,3,4,3,4,3,9,198000,7920,55,10,0,0,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,0,Neris_Mage4,27262979,wc_u_human_mage,2,3,6,1,1,1,1,10,122760,8100,8,20,0,4000,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,0,Neris_Mage4,27262980,wc_u_orc_mage,3,3,9,3,1,3,1,0,135000,9000,12,25,0,4000,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,0,Neris_Mage4,27262981,wc_u_elf_mage,3,3,9,4,1,4,1,7,124200,8640,8,30,0,4000,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,0,Neris_Mage4,27262982,wc_u_halfling_mage,2,3,6,6,1,6,1,3,102600,7560,8,20,0,4000,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,28311553,wc_u_human_warrior,2,3,6,2,3,5,4,4,176400,12960,25,15,3000,0,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,28311554,wc_u_dwarf_warrior,2,3,6,4,3,3,4,5,180000,12600,25,15,3000,0,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,28311555,wc_u_orc_warrior,1,3,3,5,3,2,4,8,171000,11520,20,15,3000,0,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,28311556,wc_u_halfling_warrior,1,3,3,6,3,1,4,2,136800,9720,20,10,3000,0,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,28311557,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,6,212400,8640,30,30,0,0,0,0,0,0
13,Neris_Mage4,Warrior4_frontline,2,3301,0,1,Warrior4_frontline,28311558,wc_u_elf_mage,3,3,9,3,1,4,6,11,124200,8640,8,30,0,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,29360129,wc_u_human_warrior,2,3,6,2,3,2,3,1,176400,12960,25,15,3000,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,29360130,wc_u_dwarf_warrior,2,3,6,4,3,4,3,9,180000,12600,25,15,3000,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,29360131,wc_u_orc_warrior,1,3,3,5,3,5,3,10,171000,11520,20,15,3000,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,29360132,wc_u_halfling_warrior,1,3,3,6,3,6,3,0,136800,9720,20,10,3000,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,29360133,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,7,212400,8640,30,30,0,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,0,Warrior4_frontline,29360134,wc_u_elf_mage,3,3,9,3,1,3,1,3,124200,8640,8,30,0,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,1,Neris_Mage4,30408705,wc_u_human_guardian,1,3,3,3,3,4,4,4,207900,8640,50,15,0,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,1,Neris_Mage4,30408706,wc_u_dwarf_guardian,1,3,3,4,3,3,4,5,198000,7920,55,10,0,0,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,1,Neris_Mage4,30408707,wc_u_human_mage,2,3,6,1,1,6,6,8,122760,8100,8,20,0,4000,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,1,Neris_Mage4,30408708,wc_u_orc_mage,3,3,9,3,1,4,6,2,135000,9000,12,25,0,4000,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,1,Neris_Mage4,30408709,wc_u_elf_mage,3,3,9,4,1,3,6,6,124200,8640,8,30,0,4000,0,0,0,0
14,Neris_Mage4,Warrior4_frontline,2,3301,1,1,Neris_Mage4,30408710,wc_u_halfling_mage,2,3,6,6,1,1,6,11,102600,7560,8,20,0,4000,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,0,Neris_Mage4,31457281,wc_u_human_guardian,1,3,3,3,3,3,3,2,207900,8640,50,15,0,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,0,Neris_Mage4,31457282,wc_u_dwarf_guardian,1,3,3,4,3,4,3,9,198000,7920,55,10,0,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,0,Neris_Mage4,31457283,wc_u_human_mage,2,3,6,1,1,1,1,3,122760,8100,8,20,0,4000,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,0,Neris_Mage4,31457284,wc_u_orc_mage,3,3,9,3,1,3,1,0,135000,9000,12,25,0,4000,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,0,Neris_Mage4,31457285,wc_u_elf_mage,3,3,9,4,1,4,1,5,124200,8640,8,30,0,4000,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,0,Neris_Mage4,31457286,wc_u_halfling_mage,2,3,6,6,1,6,1,10,102600,7560,8,20,0,4000,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,32505857,wc_u_human_warrior,2,3,6,2,3,5,4,7,176400,12960,25,15,3000,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,32505858,wc_u_dwarf_warrior,2,3,6,4,3,3,4,11,180000,12600,25,15,3000,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,32505859,wc_u_orc_warrior,1,3,3,5,3,2,4,1,171000,11520,20,15,3000,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,32505860,wc_u_halfling_warrior,1,3,3,6,3,1,4,4,136800,9720,20,10,3000,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,32505861,wc_u_dragonkin_guardian,3,3,9,3,3,4,4,8,212400,8640,30,30,0,0,0,0,0,0
15,Neris_Mage4,Warrior4_frontline,2,4409,0,1,Warrior4_frontline,32505862,wc_u_elf_mage,3,3,9,3,1,4,6,6,124200,8640,8,30,0,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,33554433,wc_u_human_warrior,2,3,6,2,3,2,3,2,176400,12960,25,15,3000,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,33554434,wc_u_dwarf_warrior,2,3,6,4,3,4,3,9,180000,12600,25,15,3000,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,33554435,wc_u_orc_warrior,1,3,3,5,3,5,3,3,171000,11520,20,15,3000,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,33554436,wc_u_halfling_warrior,1,3,3,6,3,6,3,0,136800,9720,20,10,3000,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,33554437,wc_u_dragonkin_guardian,3,3,9,3,3,3,3,5,212400,8640,30,30,0,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,0,Warrior4_frontline,33554438,wc_u_elf_mage,3,3,9,3,1,3,1,10,124200,8640,8,30,0,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,1,Neris_Mage4,34603009,wc_u_human_guardian,1,3,3,3,3,4,4,7,207900,8640,50,15,0,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,1,Neris_Mage4,34603010,wc_u_dwarf_guardian,1,3,3,4,3,3,4,11,198000,7920,55,10,0,0,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,1,Neris_Mage4,34603011,wc_u_human_mage,2,3,6,1,1,6,6,1,122760,8100,8,20,0,4000,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,1,Neris_Mage4,34603012,wc_u_orc_mage,3,3,9,3,1,4,6,4,135000,9000,12,25,0,4000,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,1,Neris_Mage4,34603013,wc_u_elf_mage,3,3,9,4,1,3,6,8,124200,8640,8,30,0,4000,0,0,0,0
16,Neris_Mage4,Warrior4_frontline,2,4409,1,1,Neris_Mage4,34603014,wc_u_halfling_mage,2,3,6,6,1,1,6,6,102600,7560,8,20,0,4000,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,0,Neris_Mage4,35651585,wc_u_human_guardian,1,1,1,3,3,3,3,4,115500,4800,50,15,0,0,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,0,Neris_Mage4,35651586,wc_u_dwarf_guardian,1,1,1,4,3,4,3,8,110000,4400,55,10,0,0,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,0,Neris_Mage4,35651587,wc_u_human_mage,2,1,2,1,1,1,1,9,68200,4500,8,20,0,4000,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,0,Neris_Mage4,35651588,wc_u_orc_mage,3,1,3,3,1,3,1,7,75000,5000,12,25,0,4000,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,0,Neris_Mage4,35651589,wc_u_elf_mage,3,1,3,4,1,4,1,0,69000,4800,8,30,0,4000,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,0,Neris_Mage4,35651590,wc_u_halfling_mage,2,1,2,6,1,6,1,6,57000,4200,8,20,0,4000,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,1,Ranger4_spread,36700161,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,1,118000,4800,30,45,0,0,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,1,Ranger4_spread,36700162,wc_u_elf_rogue,3,1,3,6,3,1,4,10,79000,7400,18,12,0,0,0,1000,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,1,Ranger4_spread,36700163,wc_u_elf_ranger,1,1,1,0,0,7,7,3,67000,6000,10,10,3000,0,0,1000,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,1,Ranger4_spread,36700164,wc_u_dwarf_ranger,2,1,2,2,0,5,7,11,76000,6800,20,10,3000,0,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,1,Ranger4_spread,36700165,wc_u_halfling_ranger,1,1,1,5,0,2,7,2,59000,4900,8,10,3000,0,0,0,0,0
17,Neris_Mage4,Ranger4_spread,1,1103,0,1,Ranger4_spread,36700166,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,5,72000,5600,12,40,3000,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,0,Ranger4_spread,37748737,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,4,118000,4800,30,45,0,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,0,Ranger4_spread,37748738,wc_u_elf_rogue,3,1,3,6,3,6,3,8,79000,7400,18,12,0,0,0,1000,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,0,Ranger4_spread,37748739,wc_u_elf_ranger,1,1,1,0,0,0,0,9,67000,6000,10,10,3000,0,0,1000,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,0,Ranger4_spread,37748740,wc_u_dwarf_ranger,2,1,2,2,0,2,0,7,76000,6800,20,10,3000,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,0,Ranger4_spread,37748741,wc_u_halfling_ranger,1,1,1,5,0,5,0,0,59000,4900,8,10,3000,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,0,Ranger4_spread,37748742,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,6,72000,5600,12,40,3000,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,1,Neris_Mage4,38797313,wc_u_human_guardian,1,1,1,3,3,4,4,1,115500,4800,50,15,0,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,1,Neris_Mage4,38797314,wc_u_dwarf_guardian,1,1,1,4,3,3,4,10,110000,4400,55,10,0,0,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,1,Neris_Mage4,38797315,wc_u_human_mage,2,1,2,1,1,6,6,3,68200,4500,8,20,0,4000,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,1,Neris_Mage4,38797316,wc_u_orc_mage,3,1,3,3,1,4,6,11,75000,5000,12,25,0,4000,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,1,Neris_Mage4,38797317,wc_u_elf_mage,3,1,3,4,1,3,6,2,69000,4800,8,30,0,4000,0,0,0,0
18,Neris_Mage4,Ranger4_spread,1,1103,1,1,Neris_Mage4,38797318,wc_u_halfling_mage,2,1,2,6,1,1,6,5,57000,4200,8,20,0,4000,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,0,Neris_Mage4,39845889,wc_u_human_guardian,1,1,1,3,3,3,3,7,115500,4800,50,15,0,0,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,0,Neris_Mage4,39845890,wc_u_dwarf_guardian,1,1,1,4,3,4,3,11,110000,4400,55,10,0,0,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,0,Neris_Mage4,39845891,wc_u_human_mage,2,1,2,1,1,1,1,5,68200,4500,8,20,0,4000,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,0,Neris_Mage4,39845892,wc_u_orc_mage,3,1,3,3,1,3,1,8,75000,5000,12,25,0,4000,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,0,Neris_Mage4,39845893,wc_u_elf_mage,3,1,3,4,1,4,1,1,69000,4800,8,30,0,4000,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,0,Neris_Mage4,39845894,wc_u_halfling_mage,2,1,2,6,1,6,1,0,57000,4200,8,20,0,4000,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,1,Ranger4_spread,40894465,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,10,118000,4800,30,45,0,0,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,1,Ranger4_spread,40894466,wc_u_elf_rogue,3,1,3,6,3,1,4,6,79000,7400,18,12,0,0,0,1000,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,1,Ranger4_spread,40894467,wc_u_elf_ranger,1,1,1,0,0,7,7,2,67000,6000,10,10,3000,0,0,1000,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,1,Ranger4_spread,40894468,wc_u_dwarf_ranger,2,1,2,2,0,5,7,9,76000,6800,20,10,3000,0,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,1,Ranger4_spread,40894469,wc_u_halfling_ranger,1,1,1,5,0,2,7,4,59000,4900,8,10,3000,0,0,0,0,0
19,Neris_Mage4,Ranger4_spread,1,2207,0,1,Ranger4_spread,40894470,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,3,72000,5600,12,40,3000,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,0,Ranger4_spread,41943041,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,7,118000,4800,30,45,0,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,0,Ranger4_spread,41943042,wc_u_elf_rogue,3,1,3,6,3,6,3,11,79000,7400,18,12,0,0,0,1000,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,0,Ranger4_spread,41943043,wc_u_elf_ranger,1,1,1,0,0,0,0,5,67000,6000,10,10,3000,0,0,1000,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,0,Ranger4_spread,41943044,wc_u_dwarf_ranger,2,1,2,2,0,2,0,8,76000,6800,20,10,3000,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,0,Ranger4_spread,41943045,wc_u_halfling_ranger,1,1,1,5,0,5,0,1,59000,4900,8,10,3000,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,0,Ranger4_spread,41943046,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,0,72000,5600,12,40,3000,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,1,Neris_Mage4,42991617,wc_u_human_guardian,1,1,1,3,3,4,4,10,115500,4800,50,15,0,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,1,Neris_Mage4,42991618,wc_u_dwarf_guardian,1,1,1,4,3,3,4,6,110000,4400,55,10,0,0,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,1,Neris_Mage4,42991619,wc_u_human_mage,2,1,2,1,1,6,6,2,68200,4500,8,20,0,4000,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,1,Neris_Mage4,42991620,wc_u_orc_mage,3,1,3,3,1,4,6,9,75000,5000,12,25,0,4000,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,1,Neris_Mage4,42991621,wc_u_elf_mage,3,1,3,4,1,3,6,4,69000,4800,8,30,0,4000,0,0,0,0
20,Neris_Mage4,Ranger4_spread,1,2207,1,1,Neris_Mage4,42991622,wc_u_halfling_mage,2,1,2,6,1,1,6,3,57000,4200,8,20,0,4000,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,0,Neris_Mage4,44040193,wc_u_human_guardian,1,1,1,3,3,3,3,1,115500,4800,50,15,0,0,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,0,Neris_Mage4,44040194,wc_u_dwarf_guardian,1,1,1,4,3,4,3,9,110000,4400,55,10,0,0,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,0,Neris_Mage4,44040195,wc_u_human_mage,2,1,2,1,1,1,1,10,68200,4500,8,20,0,4000,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,0,Neris_Mage4,44040196,wc_u_orc_mage,3,1,3,3,1,3,1,0,75000,5000,12,25,0,4000,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,0,Neris_Mage4,44040197,wc_u_elf_mage,3,1,3,4,1,4,1,7,69000,4800,8,30,0,4000,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,0,Neris_Mage4,44040198,wc_u_halfling_mage,2,1,2,6,1,6,1,3,57000,4200,8,20,0,4000,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,1,Ranger4_spread,45088769,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,4,118000,4800,30,45,0,0,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,1,Ranger4_spread,45088770,wc_u_elf_rogue,3,1,3,6,3,1,4,5,79000,7400,18,12,0,0,0,1000,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,1,Ranger4_spread,45088771,wc_u_elf_ranger,1,1,1,0,0,7,7,8,67000,6000,10,10,3000,0,0,1000,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,1,Ranger4_spread,45088772,wc_u_dwarf_ranger,2,1,2,2,0,5,7,2,76000,6800,20,10,3000,0,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,1,Ranger4_spread,45088773,wc_u_halfling_ranger,1,1,1,5,0,2,7,6,59000,4900,8,10,3000,0,0,0,0,0
21,Neris_Mage4,Ranger4_spread,1,3301,0,1,Ranger4_spread,45088774,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,11,72000,5600,12,40,3000,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,0,Ranger4_spread,46137345,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,1,118000,4800,30,45,0,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,0,Ranger4_spread,46137346,wc_u_elf_rogue,3,1,3,6,3,6,3,9,79000,7400,18,12,0,0,0,1000,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,0,Ranger4_spread,46137347,wc_u_elf_ranger,1,1,1,0,0,0,0,10,67000,6000,10,10,3000,0,0,1000,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,0,Ranger4_spread,46137348,wc_u_dwarf_ranger,2,1,2,2,0,2,0,0,76000,6800,20,10,3000,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,0,Ranger4_spread,46137349,wc_u_halfling_ranger,1,1,1,5,0,5,0,7,59000,4900,8,10,3000,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,0,Ranger4_spread,46137350,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,3,72000,5600,12,40,3000,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,1,Neris_Mage4,47185921,wc_u_human_guardian,1,1,1,3,3,4,4,4,115500,4800,50,15,0,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,1,Neris_Mage4,47185922,wc_u_dwarf_guardian,1,1,1,4,3,3,4,5,110000,4400,55,10,0,0,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,1,Neris_Mage4,47185923,wc_u_human_mage,2,1,2,1,1,6,6,8,68200,4500,8,20,0,4000,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,1,Neris_Mage4,47185924,wc_u_orc_mage,3,1,3,3,1,4,6,2,75000,5000,12,25,0,4000,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,1,Neris_Mage4,47185925,wc_u_elf_mage,3,1,3,4,1,3,6,6,69000,4800,8,30,0,4000,0,0,0,0
22,Neris_Mage4,Ranger4_spread,1,3301,1,1,Neris_Mage4,47185926,wc_u_halfling_mage,2,1,2,6,1,1,6,11,57000,4200,8,20,0,4000,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,0,Neris_Mage4,48234497,wc_u_human_guardian,1,1,1,3,3,3,3,2,115500,4800,50,15,0,0,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,0,Neris_Mage4,48234498,wc_u_dwarf_guardian,1,1,1,4,3,4,3,9,110000,4400,55,10,0,0,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,0,Neris_Mage4,48234499,wc_u_human_mage,2,1,2,1,1,1,1,3,68200,4500,8,20,0,4000,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,0,Neris_Mage4,48234500,wc_u_orc_mage,3,1,3,3,1,3,1,0,75000,5000,12,25,0,4000,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,0,Neris_Mage4,48234501,wc_u_elf_mage,3,1,3,4,1,4,1,5,69000,4800,8,30,0,4000,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,0,Neris_Mage4,48234502,wc_u_halfling_mage,2,1,2,6,1,6,1,10,57000,4200,8,20,0,4000,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,1,Ranger4_spread,49283073,wc_u_dragonkin_guardian,3,1,3,3,3,4,4,7,118000,4800,30,45,0,0,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,1,Ranger4_spread,49283074,wc_u_elf_rogue,3,1,3,6,3,1,4,11,79000,7400,18,12,0,0,0,1000,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,1,Ranger4_spread,49283075,wc_u_elf_ranger,1,1,1,0,0,7,7,1,67000,6000,10,10,3000,0,0,1000,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,1,Ranger4_spread,49283076,wc_u_dwarf_ranger,2,1,2,2,0,5,7,4,76000,6800,20,10,3000,0,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,1,Ranger4_spread,49283077,wc_u_halfling_ranger,1,1,1,5,0,2,7,8,59000,4900,8,10,3000,0,0,0,0,0
23,Neris_Mage4,Ranger4_spread,1,4409,0,1,Ranger4_spread,49283078,wc_u_dragonkin_ranger,2,1,2,7,0,0,7,6,72000,5600,12,40,3000,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,0,Ranger4_spread,50331649,wc_u_dragonkin_guardian,3,1,3,3,3,3,3,2,118000,4800,30,45,0,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,0,Ranger4_spread,50331650,wc_u_elf_rogue,3,1,3,6,3,6,3,9,79000,7400,18,12,0,0,0,1000,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,0,Ranger4_spread,50331651,wc_u_elf_ranger,1,1,1,0,0,0,0,3,67000,6000,10,10,3000,0,0,1000,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,0,Ranger4_spread,50331652,wc_u_dwarf_ranger,2,1,2,2,0,2,0,0,76000,6800,20,10,3000,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,0,Ranger4_spread,50331653,wc_u_halfling_ranger,1,1,1,5,0,5,0,5,59000,4900,8,10,3000,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,0,Ranger4_spread,50331654,wc_u_dragonkin_ranger,2,1,2,7,0,7,0,10,72000,5600,12,40,3000,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,1,Neris_Mage4,51380225,wc_u_human_guardian,1,1,1,3,3,4,4,7,115500,4800,50,15,0,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,1,Neris_Mage4,51380226,wc_u_dwarf_guardian,1,1,1,4,3,3,4,11,110000,4400,55,10,0,0,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,1,Neris_Mage4,51380227,wc_u_human_mage,2,1,2,1,1,6,6,1,68200,4500,8,20,0,4000,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,1,Neris_Mage4,51380228,wc_u_orc_mage,3,1,3,3,1,4,6,4,75000,5000,12,25,0,4000,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,1,Neris_Mage4,51380229,wc_u_elf_mage,3,1,3,4,1,3,6,8,69000,4800,8,30,0,4000,0,0,0,0
24,Neris_Mage4,Ranger4_spread,1,4409,1,1,Neris_Mage4,51380230,wc_u_halfling_mage,2,1,2,6,1,1,6,6,57000,4200,8,20,0,4000,0,0,0,0
25,Neris_Mage4,Ranger4_spread,2,1103,0,0,Neris_Mage4,52428801,wc_u_human_guardian,1,3,3,3,3,3,3,4,207900,8640,50,15,0,0,0,0,0,0
25,Neris_Mage4,Ranger4_spread,2,1103,0,0,Neris_Mage4,52428802,wc_u_dwarf_guardian,1,3,3,4,3,4,3,8,198000,7920,55,10,0,0,0,0,0,0
25,Neris_Mage4,Ranger4_spread,2,1103,0,0,Neris_Mage4,52428803,wc_u_human_mage,2,3,6,1,1,1,1,9,122760,8100,8,20,0,4000,0,0,0,0
25,Neris_Mage4,Ranger4_spread,2,1103,0,0,Neris_Mage4,52428804,wc_u_orc_mage,3,3,9,3,1,3,1,7,135000,9000,12,25,0,4000,0,0,0,0
25,Neris_Mage4,Ranger4_spread,2,1103,0,0,Neris_Mage4,52428805,wc_u_elf_mage,3,3,9,4,1,4,1,0,124200,8640,8,30,0,4000,0,0,0,0
